bart_mtmh,bart
164.24395632743835,23.534597635269165
162.62881135940552,23.189618825912476
170.7410991191864,26.053679943084717
165.26500463485718,23.876280307769775
171.9211344718933,24.909945726394653
170.0549876689911,26.36268424987793
178.4786925315857,26.288429975509644
168.98732089996338,23.411996126174927
164.00603222846985,23.349103689193726
171.83893871307373,23.53439998626709
