bart_mtmh,bart
1.8601593511708616,2.2813443551490087
1.7556966943926375,2.275377780971441
1.8237648687393322,2.366010856391931
1.786389277096669,2.3460158972093574
1.9300778729698111,2.4033718572729144
1.8605902121920608,2.42881615293221
1.8674239382668363,2.370238308558324
1.7974163377031094,2.3700014235121354
1.831647986856569,2.3495741482910595
1.8488804575403763,2.364890350565408
