bart_mtmh,bart
8.104701274356685,8.084735638395625
8.122703682866758,8.196729603560156
7.938733497423667,8.005212031174162
8.044497058612949,8.262924676894567
8.20511261657833,8.300877104028375
7.805131854852923,8.05310842778036
8.012582429749616,8.145675931667563
7.9853644699339865,7.880138388993106
7.959767870957315,8.074396059578502
7.927622374332999,8.038781607312707
