bart_mtmh,bart
148.78003096580505,29.99617052078247
146.22233128547668,30.487401723861694
149.8016037940979,32.23084831237793
141.17354321479797,29.39251446723938
154.26232075691223,31.111990928649902
141.22622656822205,29.137407779693604
144.90891432762146,30.37559700012207
142.04554176330566,30.040719747543335
150.14572834968567,31.940714597702026
144.18709921836853,29.749770879745483
