bart_mtmh,bart
0.8812927284027346,0.8812927284027346
0.8763206960845246,0.8949658172778123
0.872591671845867,0.889372280919826
0.875077688004972,0.8781852082038534
0.8781852082038534,0.8856432566811684
0.8719701678060907,0.8881292728402734
0.8763206960845246,0.8937228091982597
0.8812927284027346,0.8949658172778123
0.8756991920447483,0.9011808576755749
0.8800497203231821,0.8999378495960224
