bart_mtmh,bart
2.145796146702092,2.3608421593554887
2.0952618238851564,2.4120080998803566
2.193174563118152,2.4291342097485464
2.104576811334776,2.3125597980658457
2.131457585293165,2.348546986403378
2.1184783240134824,2.3634715736306235
2.1373460440818675,2.4465873785633043
2.1163227367966053,2.3797804212221703
2.1118290487247138,2.435467440648178
2.156014308519077,2.382567197131855
