experiment_name,dgp,seed,n_train,variation,rmse_credible,coverage_credible,gr_rmse_credible,ess_rmse_credible,rmse_predictive,coverage_predictive,gr_rmse_predictive,ess_rmse_predictive,rmse_pred_vs_true,coverage_pred_vs_true,gr_rmse_pred_vs_true,ess_rmse_pred_vs_true
Marginalized,california_housing,22,100,Marginalized,0.7468245323785412,0.8327882751937985,1.0012618439668324,3857.548764212042,0.7477388400989067,0.9813468992248062,1.0000265151422916,3046.225308829632,0.7477388400989067,0.9813468992248062,1.0000265151422916,3046.225308829632
Marginalized,california_housing,23,100,Marginalized,0.7228110967038519,0.8191012596899225,0.9999539506337104,3247.608243386506,0.7231333425837452,0.9305353682170543,1.0004078613233052,2397.5947132588058,0.7231333425837452,0.9305353682170543,1.0004078613233052,2397.5947132588058
Marginalized,california_housing,24,100,Marginalized,0.6766628745389045,0.8454457364341085,1.00114024204403,3328.9338749937897,0.6769928432190015,0.9610586240310077,1.001598768882213,2242.817200447615,0.6769928432190015,0.9610586240310077,1.001598768882213,2242.817200447615
Marginalized,california_housing,25,100,Marginalized,0.7045093401325704,0.821705426356589,1.0011531415592083,3789.245483243347,0.7047810766153937,0.9608769379844961,1.0014811228095224,2485.878532619912,0.7047810766153937,0.9608769379844961,1.0014811228095224,2485.878532619912
Marginalized,california_housing,1,100,Standard,0.7513179161036603,0.7473958333333333,1.0028621631221228,2186.15864244077,0.7514090434834924,0.9141836240310077,1.0027945975051844,1442.4347148009113,0.7514090434834924,0.9141836240310077,1.0027945975051844,1442.4347148009113
Marginalized,california_housing,2,100,Standard,0.7424099291190701,0.7829457364341086,1.0009668772592901,2812.7288092174285,0.7427806229936599,0.9399830426356589,1.004888646600324,1516.8677513748316,0.7427806229936599,0.9399830426356589,1.004888646600324,1516.8677513748316
Marginalized,california_housing,3,100,Standard,0.7214440417687629,0.7955426356589147,0.9999215361016465,2515.5872089317863,0.7214800780020119,0.9364098837209303,1.0003390647851835,1668.3277021852587,0.7214800780020119,0.9364098837209303,1.0003390647851835,1668.3277021852587
Marginalized,california_housing,4,100,Standard,0.6627812435786591,0.7882751937984496,1.0035165869726517,1347.2779296819695,0.6628288166573353,0.9095809108527131,1.0066174049034846,849.8265348217665,0.6628288166573353,0.9095809108527131,1.0066174049034846,849.8265348217665
Marginalized,california_housing,5,100,Standard,0.7061567295977006,0.7971172480620154,1.0027780066925989,2093.813291322731,0.706325269324415,0.9186046511627907,1.0034331203792888,1331.7990761441738,0.706325269324415,0.9186046511627907,1.0034331203792888,1331.7990761441738
Marginalized,california_housing,6,100,Standard,0.7458612635456807,0.7908187984496123,1.0011392572664497,1796.3151438166412,0.7458982544437731,0.9034035852713178,1.0018205577502113,1046.6318424277877,0.7458982544437731,0.9034035852713178,1.0018205577502113,1046.6318424277877
Marginalized,california_housing,7,100,Standard,0.751232839660548,0.7825218023255813,1.0006074396173592,3367.030889019414,0.7516451494898524,0.961906492248062,1.0015512880011919,1746.1440899553734,0.7516451494898524,0.961906492248062,1.0015512880011919,1746.1440899553734
Marginalized,california_housing,8,100,Standard,0.7195889030001872,0.8390867248062015,1.0003917745357922,2473.23193486164,0.719765936236149,0.9596656976744187,1.0030738104745374,1559.2111000229784,0.719765936236149,0.9596656976744187,1.0030738104745374,1559.2111000229784
Marginalized,california_housing,9,100,Standard,0.7111849702506083,0.8160731589147288,1.0007816982568607,3023.907143214507,0.7115371916063138,0.9548207364341086,1.0003473392120283,1549.9308830340588,0.7115371916063138,0.9548207364341086,1.0003473392120283,1549.9308830340588
Marginalized,california_housing,10,100,Standard,0.713427755156711,0.7981468023255813,1.0022307949312441,2843.272373116345,0.7136162413765992,0.9669937015503876,1.0021704842208619,1547.3791161888773,0.7136162413765992,0.9669937015503876,1.0021704842208619,1547.3791161888773
Marginalized,california_housing,11,100,Standard,0.771570338729975,0.7853076550387597,1.002863450484005,2564.3644216834805,0.7718454575624512,0.9656007751937985,1.0065690115881398,1445.6150630791449,0.7718454575624512,0.9656007751937985,1.0065690115881398,1445.6150630791449
Marginalized,california_housing,12,100,Standard,0.6907501367610462,0.8166787790697674,1.0001759653953914,2625.2268583147256,0.6908446143087716,0.9628149224806202,1.0015432638246176,1820.6563879748678,0.6908446143087716,0.9628149224806202,1.0015432638246176,1820.6563879748678
Marginalized,california_housing,13,100,Standard,0.748791581926334,0.7921511627906976,1.0018174326922265,1233.6101302371283,0.7489123160227129,0.8960150193798451,1.0040259245399745,685.0232822255612,0.7489123160227129,0.8960150193798451,1.0040259245399745,685.0232822255612
Marginalized,california_housing,14,100,Standard,0.718874426682454,0.815406976744186,0.9998115750291495,2144.7523004443756,0.7190038007373131,0.9496124031007752,1.0001806232513166,1591.6101727770272,0.7190038007373131,0.9496124031007752,1.0001806232513166,1591.6101727770272
Marginalized,california_housing,15,100,Standard,0.7346421563620775,0.7882146317829457,1.002493750707007,2516.657614889171,0.7347234004046043,0.9012233527131783,1.0055356394798047,1502.8640715790555,0.7347234004046043,0.9012233527131783,1.0055356394798047,1502.8640715790555
Marginalized,california_housing,16,100,Standard,0.6564681610285357,0.8152858527131783,1.0017524987695396,1446.2250977725244,0.6567837462140408,0.9439801356589148,1.002078240179402,823.578432483198,0.6567837462140408,0.9439801356589148,1.002078240179402,823.578432483198
Marginalized,california_housing,17,100,Standard,0.695327125769685,0.8116521317829457,1.0010165000666584,2596.426840797826,0.6956312298452543,0.9476744186046513,1.0049550444841038,1778.8281989299471,0.6956312298452543,0.9476744186046513,1.0049550444841038,1778.8281989299471
Marginalized,california_housing,18,100,Standard,0.7160846397860312,0.7847625968992248,0.9999938473648752,25475.632928855794,0.716108727676745,0.9531855620155039,1.000133030499767,11265.579981634122,0.716108727676745,0.9531855620155039,1.000133030499767,11265.579981634122
Marginalized,california_housing,19,100,Standard,0.7476853811922203,0.7527252906976745,1.0007794922064066,2361.292817950393,0.7478708789439998,0.9040697674418605,1.0064281478906987,1286.621723705718,0.7478708789439998,0.9040697674418605,1.0064281478906987,1286.621723705718
Marginalized,california_housing,20,100,Standard,0.6857919786637445,0.8296996124031009,1.0029695418357099,2557.4502018196563,0.6858949694284429,0.9456153100775194,1.005170274972742,1474.0518357657843,0.6858949694284429,0.9456153100775194,1.005170274972742,1474.0518357657843
Marginalized,california_housing,21,100,Standard,0.7598962730484414,0.7749515503875969,1.0000948353732775,2523.148092687095,0.7598881796117405,0.9231468023255813,1.0008452175730638,1678.6828717336084,0.7598881796117405,0.9231468023255813,1.0008452175730638,1678.6828717336084
Marginalized,california_housing,22,100,Standard,0.7385619698112271,0.822250484496124,1.0006291622090764,2953.478237724671,0.738994841893263,0.9780159883720929,1.0009020367912067,2064.8280173877924,0.738994841893263,0.9780159883720929,1.0009020367912067,2064.8280173877924
Marginalized,california_housing,23,100,Standard,0.7077658284586247,0.7962693798449612,1.0002534820823137,1984.8738110990842,0.7080035711091451,0.9132751937984496,1.0015538617925335,945.8986940047198,0.7080035711091451,0.9132751937984496,1.0015538617925335,945.8986940047198
Marginalized,california_housing,24,100,Standard,0.6579123824833917,0.8353318798449613,1.0020113894437037,2326.570312924092,0.658247185207389,0.9514898255813954,1.0064338095807488,1473.2103861852468,0.658247185207389,0.9514898255813954,1.0064338095807488,1473.2103861852468
Marginalized,california_housing,25,100,Standard,0.6934403140213624,0.8002059108527132,1.0009316214180195,2474.1669144207226,0.6937083324239516,0.942890019379845,1.000577238757942,1479.4135038795773,0.6937083324239516,0.942890019379845,1.000577238757942,1479.4135038795773
Marginalized,california_housing,1,200,Marginalized,0.6303739219089963,0.8132873062015504,0.9999592815820164,3104.972513050137,0.6306942742364459,0.9725048449612402,1.0006495347113635,2543.6426362347665,0.6306942742364459,0.9725048449612402,1.0006495347113635,2543.6426362347665
Marginalized,california_housing,2,200,Marginalized,0.6706032315046995,0.8075339147286822,1.0001900873338647,3023.7921934845767,0.6710344873580437,0.9551841085271318,1.000601481450935,2154.2469472136827,0.6710344873580437,0.9551841085271318,1.000601481450935,2154.2469472136827
Marginalized,california_housing,3,200,Marginalized,0.6781835878498624,0.7969355620155039,1.0003027540377798,3031.257101936115,0.6784028850600643,0.959968507751938,1.0008786755216315,2353.9455860403277,0.6784028850600643,0.959968507751938,1.0008786755216315,2353.9455860403277
Marginalized,california_housing,4,200,Marginalized,0.6518005503340559,0.8029312015503876,1.000540486534839,3622.0296881856507,0.6520883368755355,0.9674176356589148,1.0008733749331478,2780.2230625248767,0.6520883368755355,0.9674176356589148,1.0008733749331478,2780.2230625248767
Marginalized,california_housing,5,200,Marginalized,0.7182871023939539,0.7864583333333333,1.0006160257358232,4533.0826838700705,0.7186808665045299,0.943919573643411,1.0004622280416613,3052.0080224785593,0.7186808665045299,0.943919573643411,1.0004622280416613,3052.0080224785593
Marginalized,california_housing,6,200,Marginalized,0.7061658197525957,0.7886991279069766,1.001042234149587,3182.4166639696723,0.7066671859521239,0.9576671511627908,1.0030432806125533,2834.119906173195,0.7066671859521239,0.9576671511627908,1.0030432806125533,2834.119906173195
Marginalized,california_housing,7,200,Marginalized,0.6988839333278365,0.7795542635658915,1.0012522977312084,3054.6315187062846,0.6992466293948711,0.945857558139535,1.0017535000050117,2306.478517011204,0.6992466293948711,0.945857558139535,1.0017535000050117,2306.478517011204
Marginalized,california_housing,8,200,Marginalized,0.699135320756198,0.783187984496124,1.0009338261567988,2554.7779194251375,0.6992369797142138,0.9366521317829457,1.0016102932931814,1981.5565122703433,0.6992369797142138,0.9366521317829457,1.0016102932931814,1981.5565122703433
Marginalized,california_housing,9,200,Marginalized,0.67740764353806,0.7906371124031006,1.0009149694503066,2542.95637972792,0.6776943651559524,0.9485828488372094,1.0009521412295392,2209.6922498055615,0.6776943651559524,0.9485828488372094,1.0009521412295392,2209.6922498055615
Marginalized,california_housing,10,200,Marginalized,0.655313305945905,0.8111676356589147,1.001485505569048,2695.802491774406,0.655373674303245,0.9520348837209303,1.0008796174234686,2411.4904708846543,0.655373674303245,0.9520348837209303,1.0008796174234686,2411.4904708846543
Marginalized,california_housing,11,200,Marginalized,0.6769971478368826,0.8183139534883721,1.000121824836873,2818.3273503767323,0.677540029864007,0.9609375,1.0007355391782335,2513.575719014093,0.677540029864007,0.9609375,1.0007355391782335,2513.575719014093
Marginalized,california_housing,12,200,Marginalized,0.6541099878645795,0.7676235465116279,1.000384548757044,3416.0213284104148,0.6545751298208757,0.9440406976744186,1.0003796767843944,2664.858866725854,0.6545751298208757,0.9440406976744186,1.0003796767843944,2664.858866725854
Marginalized,california_housing,13,200,Marginalized,0.7040678257665197,0.806140988372093,1.0005226143257853,2797.7273386117195,0.7045469740346035,0.9574854651162791,1.0005596532513734,2600.2972678123188,0.7045469740346035,0.9574854651162791,1.0005596532513734,2600.2972678123188
Marginalized,california_housing,14,200,Marginalized,0.6990808056475747,0.7970566860465116,1.0016699711767438,3028.936157747687,0.6994807189623038,0.9490067829457365,1.0017559196118355,2648.489076016934,0.6994807189623038,0.9490067829457365,1.0017559196118355,2648.489076016934
Marginalized,california_housing,15,200,Marginalized,0.654440748562714,0.7639898255813954,1.0024679052127115,2146.147978087895,0.6548162280702354,0.9330789728682171,1.0014208204302917,2048.773215946897,0.6548162280702354,0.9330789728682171,1.0014208204302917,2048.773215946897
Marginalized,california_housing,16,200,Marginalized,0.6697999983707448,0.7840964147286822,1.0000948907993328,3927.2287072809418,0.670022959096704,0.9644500968992249,1.0002366725857676,2444.608084954468,0.670022959096704,0.9644500968992249,1.0002366725857676,2444.608084954468
Marginalized,california_housing,17,200,Marginalized,0.6675978963374354,0.8068071705426356,1.0019023369261109,2901.5501262579874,0.6678146799833888,0.9545179263565892,1.0011270151957847,2471.2513078063284,0.6678146799833888,0.9545179263565892,1.0011270151957847,2471.2513078063284
Marginalized,california_housing,18,200,Marginalized,0.692852798012633,0.7759811046511629,1.0001069880864912,3173.3758488831145,0.6931982382480053,0.9450702519379846,1.0012136967488026,2863.4905217067935,0.6931982382480053,0.9450702519379846,1.0012136967488026,2863.4905217067935
Marginalized,california_housing,19,200,Marginalized,0.6646619058317578,0.8015988372093024,1.0025499515215575,3451.6918174162006,0.6649399574627952,0.9619670542635659,1.0009363191196892,2814.013392777085,0.6649399574627952,0.9619670542635659,1.0009363191196892,2814.013392777085
Marginalized,california_housing,20,200,Marginalized,0.6446660805421105,0.8275193798449613,1.0015274820707827,3015.4343346253822,0.6446100487411424,0.9675993217054264,1.0016353514895149,2250.7982138297366,0.6446100487411424,0.9675993217054264,1.0016353514895149,2250.7982138297366
Marginalized,california_housing,21,200,Marginalized,0.692291842224945,0.8076550387596899,1.000663644303863,2911.725839684932,0.6924989962221852,0.9484011627906977,1.0006745085905582,2387.5828696738777,0.6924989962221852,0.9484011627906977,1.0006745085905582,2387.5828696738777
Marginalized,california_housing,22,200,Marginalized,0.6639290102656854,0.8000242248062015,0.999792980275229,2969.3352969645616,0.6639447016548443,0.9655402131782946,1.000459601763842,2685.6550181542616,0.6639447016548443,0.9655402131782946,1.000459601763842,2685.6550181542616
Marginalized,california_housing,23,200,Marginalized,0.678891467089622,0.793422965116279,1.0027151619889119,2761.8326461389793,0.6790661420488506,0.9425872093023255,1.0031351771382608,2576.906262516375,0.6790661420488506,0.9425872093023255,1.0031351771382608,2576.906262516375
Marginalized,california_housing,24,200,Marginalized,0.6628213000389722,0.8094113372093024,1.0002293730059706,3761.9223912750945,0.6632435895702169,0.9700218023255813,1.0006160038319991,3055.8846150758895,0.6632435895702169,0.9700218023255813,1.0006160038319991,3055.8846150758895
Marginalized,california_housing,25,200,Marginalized,0.6609958695297321,0.7863977713178294,1.00099119036121,3213.023782320592,0.6611941909393702,0.9398619186046511,1.0006651296169202,2808.5465373493735,0.6611941909393702,0.9398619186046511,1.0006651296169202,2808.5465373493735
Marginalized,california_housing,1,200,Standard,0.6183253593711475,0.7985101744186046,1.002154011964425,1628.9048015528804,0.6184862914586461,0.9556686046511629,1.0062747340177185,1460.9952629496202,0.6184862914586461,0.9556686046511629,1.0062747340177185,1460.9952629496202
Marginalized,california_housing,2,200,Standard,0.6601495569591987,0.7751937984496124,1.000611270351582,1355.985080543829,0.660301654700653,0.9336845930232558,1.0027018929388218,786.3331451158332,0.660301654700653,0.9336845930232558,1.0027018929388218,786.3331451158332
Marginalized,california_housing,3,200,Standard,0.6715782560299213,0.766654554263566,1.0022762848667526,1782.3305272143652,0.6715476062574648,0.942405523255814,1.0018583089795343,1141.337413328749,0.6715476062574648,0.942405523255814,1.0018583089795343,1141.337413328749
Marginalized,california_housing,4,200,Standard,0.6389075642522513,0.7762233527131783,1.0046448913182708,1608.0875199876198,0.6392039993607506,0.9538517441860466,1.0052135092108836,1515.5282435439285,0.6392039993607506,0.9538517441860466,1.0052135092108836,1515.5282435439285
Marginalized,california_housing,5,200,Standard,0.7007630941545218,0.772044573643411,1.000853752883056,2480.650828520639,0.700809185485708,0.9392562984496124,1.0045247998901552,1711.977404755634,0.700809185485708,0.9392562984496124,1.0045247998901552,1711.977404755634
Marginalized,california_housing,6,200,Standard,0.6923372908287082,0.7632025193798451,1.003243732759424,1749.7901689418406,0.6924310783866348,0.945857558139535,1.0040759806072306,1563.929884033439,0.6924310783866348,0.945857558139535,1.0040759806072306,1563.929884033439
Marginalized,california_housing,7,200,Standard,0.6860164888715998,0.7604772286821706,1.0015564077071604,1237.4988356299414,0.686010464882968,0.9243580426356589,1.0041521142431378,1229.8903645579205,0.686010464882968,0.9243580426356589,1.0041521142431378,1229.8903645579205
Marginalized,california_housing,8,200,Standard,0.685643489246647,0.7615673449612403,1.004935569465814,1080.873538480362,0.6859438021573078,0.9184835271317828,1.003990533567959,881.6879213560112,0.6859438021573078,0.9184835271317828,1.003990533567959,881.6879213560112
Marginalized,california_housing,9,200,Standard,0.660728002677758,0.7675024224806202,1.0027350681211569,1124.3640245678525,0.6607517485594065,0.9249031007751938,1.0027901317152668,743.4526681921033,0.6607517485594065,0.9249031007751938,1.0027901317152668,743.4526681921033
Marginalized,california_housing,10,200,Standard,0.6416806185445323,0.7885174418604651,1.00158118588908,1240.0795130775314,0.6420786286187304,0.9351986434108528,1.0060372454706112,981.6607604556394,0.6420786286187304,0.9351986434108528,1.0060372454706112,981.6607604556394
Marginalized,california_housing,11,200,Standard,0.6662853838389374,0.7989341085271318,1.0028352263460465,1726.044110870079,0.6663902013790415,0.947795542635659,1.0041093382021786,1302.8129147357495,0.6663902013790415,0.947795542635659,1.0041093382021786,1302.8129147357495
Marginalized,california_housing,12,200,Standard,0.6399114400319038,0.7386749031007752,1.0008781770603783,1112.2793761104188,0.6398900860411524,0.9211482558139534,1.003011079131455,936.0874937558768,0.6398900860411524,0.9211482558139534,1.003011079131455,936.0874937558768
Marginalized,california_housing,13,200,Standard,0.6950008516746498,0.7897892441860466,1.0012641285217672,1432.9906003445617,0.6952048384782985,0.9497335271317829,1.0017941949429698,1256.4583179569042,0.6952048384782985,0.9497335271317829,1.0017941949429698,1256.4583179569042
Marginalized,california_housing,14,200,Standard,0.6861455150161743,0.7693798449612403,1.0021901045358081,1433.67413452224,0.6861868894679211,0.9324127906976745,1.003723904805266,1166.3047446597313,0.6861868894679211,0.9324127906976745,1.003723904805266,1166.3047446597313
Marginalized,california_housing,15,200,Standard,0.6388975657625111,0.7301356589147288,1.0076510475835005,1246.3450741354268,0.6389617548968218,0.9035852713178294,1.0105397739594377,1057.1215056896963,0.6389617548968218,0.9035852713178294,1.0105397739594377,1057.1215056896963
Marginalized,california_housing,16,200,Standard,0.660010705371209,0.7600532945736433,1.001411967139017,1714.4244561828532,0.6602445430685052,0.9459181201550388,1.0054195362783347,965.2788872304284,0.6602445430685052,0.9459181201550388,1.0054195362783347,965.2788872304284
Marginalized,california_housing,17,200,Standard,0.6529049269913219,0.7825823643410852,1.0019080251678962,1626.4474951017537,0.6530005803400042,0.9404675387596899,1.0021284283141934,1186.0316649903364,0.6530005803400042,0.9404675387596899,1.0021284283141934,1186.0316649903364
Marginalized,california_housing,18,200,Standard,0.6727623165970736,0.7570251937984496,1.0013691179930213,1447.9314362114574,0.6731438461955812,0.9302931201550387,1.001882755312956,1239.487419907227,0.6731438461955812,0.9302931201550387,1.001882755312956,1239.487419907227
Marginalized,california_housing,19,200,Standard,0.6546712003746085,0.7690164728682171,1.0016482498400172,1638.385321167429,0.6550249414986377,0.9458575581395349,1.0007471951843834,1622.513888882285,0.6550249414986377,0.9458575581395349,1.0007471951843834,1622.513888882285
Marginalized,california_housing,20,200,Standard,0.6306831774048417,0.8081395348837209,1.0026509313870815,1663.9608162219354,0.6309584663810348,0.9559714147286822,1.002820604416485,1002.6352730829835,0.6309584663810348,0.9559714147286822,1.002820604416485,1002.6352730829835
Marginalized,california_housing,21,200,Standard,0.662371575390563,0.7891836240310077,1.0034213180747988,1183.063388101253,0.6624891833645311,0.9388929263565892,1.0029534061437246,1005.9938151834688,0.6624891833645311,0.9388929263565892,1.0029534061437246,1005.9938151834688
Marginalized,california_housing,22,200,Standard,0.6461587655438618,0.7827034883720929,1.0006330442253448,1199.4926124423375,0.6466779379654035,0.951187015503876,1.0038792076778376,1029.677217852734,0.6466779379654035,0.951187015503876,1.0038792076778376,1029.677217852734
Marginalized,california_housing,23,200,Standard,0.6642144192670789,0.7648376937984496,1.002022229135244,1421.582922061114,0.6644025275503581,0.9239341085271318,1.0006302273989993,905.487788156036,0.6644025275503581,0.9239341085271318,1.0006302273989993,905.487788156036
Marginalized,california_housing,24,200,Standard,0.6490302235105996,0.7906976744186046,1.0004969143730111,2169.3457115363854,0.6489981124151112,0.9591812015503877,1.0007026016401421,1619.7648437048958,0.6489981124151112,0.9591812015503877,1.0007026016401421,1619.7648437048958
Marginalized,california_housing,25,200,Standard,0.6477778557867557,0.7635053294573644,1.0012238149172628,1667.9818179453548,0.6481426340329343,0.9198158914728682,1.0017668114507081,1514.038273671712,0.6481426340329343,0.9198158914728682,1.0017668114507081,1514.038273671712
Marginalized,california_housing,1,500,Marginalized,0.5830626428256354,0.7823401162790697,1.0015693937868388,2185.7967883212914,0.5834056985632811,0.970687984496124,1.0027843559343312,2086.68233066569,0.5834056985632811,0.970687984496124,1.0027843559343312,2086.68233066569
Marginalized,california_housing,2,500,Marginalized,0.6202907327153984,0.7943313953488371,1.000662367101141,1888.113737063551,0.6206410186333791,0.9550024224806202,1.0011649858432343,1613.7527775605063,0.6206410186333791,0.9550024224806202,1.0011649858432343,1613.7527775605063
Marginalized,california_housing,3,500,Marginalized,0.6112504070346464,0.8098352713178295,1.0010546393018478,2380.5842580487397,0.6115745254802165,0.9582727713178295,1.0009717680472252,2200.152832007662,0.6115745254802165,0.9582727713178295,1.0009717680472252,2200.152832007662
Marginalized,california_housing,4,500,Marginalized,0.6065367234463511,0.7731346899224806,1.0033046649900952,2110.76342556812,0.6068511489020293,0.9606952519379846,1.0040605772360949,2047.1051020074005,0.6068511489020293,0.9606952519379846,1.0040605772360949,2047.1051020074005
Marginalized,california_housing,5,500,Marginalized,0.6141927483026417,0.7761022286821706,1.0005801189165293,2216.3510966375898,0.6141264034098085,0.9565164728682171,1.0016546889934264,1828.274612613874,0.6141264034098085,0.9565164728682171,1.0016546889934264,1828.274612613874
Marginalized,california_housing,6,500,Marginalized,0.6249930848632825,0.7928173449612403,1.0035939676127617,1643.3700215032452,0.6253271894452145,0.9568798449612403,1.0035372670682052,1615.7245261930148,0.6253271894452145,0.9568798449612403,1.0035372670682052,1615.7245261930148
Marginalized,california_housing,7,500,Marginalized,0.6259590422842668,0.7814922480620154,1.002099169189963,1981.2734955437802,0.6264124060778227,0.9518531976744187,1.002785219308491,1624.0881463272926,0.6264124060778227,0.9518531976744187,1.002785219308491,1624.0881463272926
Marginalized,california_housing,8,500,Marginalized,0.6191443865851451,0.7819161821705427,1.0019213843272894,1757.578447436723,0.6196773888652085,0.9537911821705427,1.0003137840924692,1619.3224724477636,0.6196773888652085,0.9537911821705427,1.0003137840924692,1619.3224724477636
Marginalized,california_housing,9,500,Marginalized,0.6184020285648364,0.8004481589147286,1.0027475639715226,1778.1039969277767,0.6189318684403251,0.9613008720930233,1.0058280101223331,1986.9351771110291,0.6189318684403251,0.9613008720930233,1.0058280101223331,1986.9351771110291
Marginalized,california_housing,10,500,Marginalized,0.6163000593266021,0.7668968023255814,1.0005964539359786,2154.9507555525956,0.6166416142282019,0.9651162790697675,1.000681403962033,2161.828740129548,0.6166416142282019,0.9651162790697675,1.000681403962033,2161.828740129548
Marginalized,california_housing,11,500,Marginalized,0.6269214897020436,0.7873062015503876,1.0018067491711253,1848.332830358528,0.6272417225008136,0.9619670542635659,1.0028849077348134,1766.6469957151166,0.6272417225008136,0.9619670542635659,1.0028849077348134,1766.6469957151166
Marginalized,california_housing,13,500,Marginalized,0.6586493268640596,0.759750484496124,1.0006362974734517,2436.148985961818,0.6590317649739339,0.9530644379844961,1.0023707428753865,2336.567170667917,0.6590317649739339,0.9530644379844961,1.0023707428753865,2336.567170667917
Marginalized,california_housing,14,500,Marginalized,0.6559240005289089,0.7687742248062016,1.0003251942036484,2219.0590148252973,0.6561372848373552,0.9534278100775194,0.9998112017738254,2275.04776990412,0.6561372848373552,0.9534278100775194,0.9998112017738254,2275.04776990412
Marginalized,california_housing,15,500,Marginalized,0.6051323041922956,0.7650193798449613,1.0019802571287126,1860.9889079358088,0.6054008067465498,0.9503997093023255,1.0019283226653357,1896.1412504955747,0.6054008067465498,0.9503997093023255,1.0019283226653357,1896.1412504955747
Marginalized,california_housing,16,500,Marginalized,0.5987456224558665,0.7696220930232558,1.00307242968609,1991.1103989053024,0.5992040982661835,0.9616036821705427,1.0035996080454106,2000.3311492728988,0.5992040982661835,0.9616036821705427,1.0035996080454106,2000.3311492728988
Marginalized,california_housing,17,500,Marginalized,0.6009132803109809,0.7943313953488371,1.0024722464094324,1787.1650827471408,0.6009860773960312,0.9530038759689923,1.0035550907353767,1592.3371997878808,0.6009860773960312,0.9530038759689923,1.0035550907353767,1592.3371997878808
Marginalized,california_housing,18,500,Marginalized,0.6225249585442756,0.7750726744186047,1.0006578611932204,2095.3131030971217,0.6226704749197876,0.9488856589147286,1.0000147700331716,2147.3013205835355,0.6226704749197876,0.9488856589147286,1.0000147700331716,2147.3013205835355
Marginalized,california_housing,19,500,Marginalized,0.6239910442583125,0.757328003875969,1.0004987328546147,1751.5618539498341,0.6243070004770904,0.9548812984496124,1.0007635121302296,2039.101886964327,0.6243070004770904,0.9548812984496124,1.0007635121302296,2039.101886964327
Marginalized,california_housing,20,500,Marginalized,0.6006696699690013,0.7956637596899225,1.002223995181884,1910.6241686251192,0.6008490434845959,0.9586361434108528,1.0002875528590853,2196.083080562269,0.6008490434845959,0.9586361434108528,1.0002875528590853,2196.083080562269
Marginalized,california_housing,21,500,Marginalized,0.6091113665487261,0.7854287790697674,1.0010460420067184,1902.730472891872,0.6094744998299036,0.9577277131782946,1.0009101023654257,2003.1471389826634,0.6094744998299036,0.9577277131782946,1.0009101023654257,2003.1471389826634
Marginalized,california_housing,22,500,Marginalized,0.6160873540201074,0.7693798449612403,0.9999905409675987,2005.9582533115363,0.6161646601549007,0.9600896317829458,1.0003381683383896,1724.095099220798,0.6161646601549007,0.9600896317829458,1.0003381683383896,1724.095099220798
Marginalized,california_housing,23,500,Marginalized,0.6237159162365584,0.7679263565891472,1.0042209768440447,1568.495861120314,0.6241666255444291,0.9492490310077519,1.004108593254825,1579.5070386361829,0.6241666255444291,0.9492490310077519,1.004108593254825,1579.5070386361829
Marginalized,california_housing,24,500,Marginalized,0.6033962088398339,0.7579336240310077,1.0007057955566074,2391.0202888460117,0.6038855216211801,0.9625726744186047,1.001640519518576,2166.5997503696917,0.6038855216211801,0.9625726744186047,1.001640519518576,2166.5997503696917
Marginalized,california_housing,25,500,Marginalized,0.5814613600649914,0.8005692829457365,1.0008381393139245,2013.8902838183687,0.581844736415084,0.9626332364341086,1.0023127912207737,2189.32758338641,0.581844736415084,0.9626332364341086,1.0023127912207737,2189.32758338641
Marginalized,california_housing,1,500,Standard,0.5645359252605279,0.7484859496124031,1.0151050159044481,854.1648440022283,0.5647272339239027,0.9600290697674418,1.0134427854321202,889.1016396273252,0.5647272339239027,0.9600290697674418,1.0134427854321202,889.1016396273252
Marginalized,california_housing,2,500,Standard,0.6033623623665963,0.7579336240310077,1.0120313518829485,583.1795147107548,0.6037157493637678,0.938953488372093,1.0047424148265403,539.1775760609823,0.6037157493637678,0.938953488372093,1.0047424148265403,539.1775760609823
Marginalized,california_housing,3,500,Standard,0.592139277556938,0.7866400193798448,1.0061186166904454,702.6510568147419,0.5923074637908099,0.9480377906976745,1.0086259348084925,728.469094592275,0.5923074637908099,0.9480377906976745,1.0086259348084925,728.469094592275
Marginalized,california_housing,4,500,Standard,0.583092829773791,0.7432776162790697,1.0126313411242338,553.8880179855712,0.5834548929291612,0.9469476744186047,1.0197501722669673,514.9581718177004,0.5834548929291612,0.9469476744186047,1.0197501722669673,514.9581718177004
Marginalized,california_housing,5,500,Standard,0.6051413624307354,0.7291666666666666,1.0073958925713835,638.5880940383515,0.6053103178757595,0.9391957364341086,1.0128761228910106,766.2863272053494,0.6053103178757595,0.9391957364341086,1.0128761228910106,766.2863272053494
Marginalized,california_housing,7,500,Standard,0.6115670286160206,0.7515746124031009,1.008074014829017,522.9336482004364,0.611853993329809,0.9338057170542635,1.0104289862303781,651.9834305134633,0.611853993329809,0.9338057170542635,1.0104289862303781,651.9834305134633
Marginalized,california_housing,8,500,Standard,0.6036084678815388,0.7487887596899225,1.0190255775797366,407.3250566316157,0.6038698605458186,0.9324733527131783,1.027703667536542,668.6224522461379,0.6038698605458186,0.9324733527131783,1.027703667536542,668.6224522461379
